iter	RMSE
3219	2.068293128
3220	2.068259399
3221	2.068181518
3222	2.068165189
3223	2.068163485
3224	2.068102424
3225	2.068095599
3226	2.068062049
3227	2.067875963
3228	2.067867641
3229	2.067848041
3230	2.067785503
3231	2.067688112
3232	2.067665176
3233	2.067663486
3234	2.067651766
3235	2.067625728
3236	2.067613935
3237	2.06758055
3238	2.067561922
3239	2.067540314
3240	2.067446582
3241	2.067415017
3242	2.067387334
3243	2.067362997
3244	2.067340815
3245	2.067320897
3246	2.067305566
3247	2.067282952
3248	2.067238083
3249	2.067196169
3250	2.067173726
3251	2.067163829
3252	2.067106954
3253	2.067048099
3254	2.066997878
3255	2.066950167
3256	2.066935142
3257	2.066896768
3258	2.066893226
3259	2.066847955
3260	2.066814559
3261	2.066634757
3262	2.066519326
3263	2.066497648
3264	2.066492309
3265	2.066470021
3266	2.066409652
3267	2.066355164
3268	2.066180292
3269	2.066178256
3270	2.066156446
3271	2.066103164
3272	2.066048095
3273	2.066013977
3274	2.065992229
3275	2.065962943
3276	2.065956056
3277	2.065896463
3278	2.065874456
3279	2.065648821
3280	2.065607689
3281	2.065529204
3282	2.065476193
3283	2.065461853
3284	2.065448489
3285	2.065378961
3286	2.065365405
3287	2.065260431
3288	2.065223332
3289	2.065188735
3290	2.065106508
3291	2.065018686
3292	2.064938428
3293	2.064867454
3294	2.064751605
3295	2.064680232
3296	2.064629607
3297	2.064590323
3298	2.064539674
3299	2.064532764
3300	2.064520599
3301	2.064484528
3302	2.064466563
3303	2.064413769
3304	2.064406986
3305	2.064359722
3306	2.064337162
3307	2.064309707
3308	2.064268488
3309	2.064239457
3310	2.064226116
3311	2.064107526
3312	2.06404712
3313	2.063876246
3314	2.063854852
3315	2.063842571
3316	2.063812538
3317	2.06377254
3318	2.063758547
3319	2.063740968
3320	2.063719668
3321	2.063521516
3322	2.063500684
3323	2.063488924
3324	2.063487219
3325	2.063299952
3326	2.063286033
3327	2.063234208
3328	2.063157309
3329	2.063136322
3330	2.063112297
3331	2.063110358
3332	2.063105459
3333	2.063074242
3334	2.063060118
3335	2.063043855
3336	2.062888944
3337	2.062868067
3338	2.062847255
3339	2.062822221
3340	2.062801409
3341	2.062751087
3342	2.062729083
3343	2.062683676
3344	2.062631399
3345	2.062583625
3346	2.06256307
3347	2.062542639
3348	2.062359036
3349	2.062347074
3350	2.062298352
3351	2.062264934
3352	2.062245973
3353	2.062239795
3354	2.062159228
3355	2.061963599
3356	2.061957666
3357	2.061879446
3358	2.061845657
3359	2.06182534
3360	2.061818267
3361	2.061717405
3362	2.061678305
3363	2.061636706
3364	2.061614453
3365	2.061578514
3366	2.061467305
3367	2.061465181
3368	2.061430801
3369	2.061428924
3370	2.06138121
3371	2.061376457
3372	2.061330018
3373	2.061274744
3374	2.061238694
3375	2.061195998
3376	2.061126729
3377	2.060930016
3378	2.060871194
3379	2.060787517
3380	2.060776568
3381	2.060700833
3382	2.060697496
3383	2.060603972
3384	2.060547362
3385	2.06047981
3386	2.060436402
3387	2.060351543
3388	2.06029595
3389	2.060256277
3390	2.060238496
3391	2.06018372
3392	2.060128221
3393	2.06008376
3394	2.060063948
3395	2.059986817
3396	2.059935326
3397	2.059925231
3398	2.059896693
3399	2.059860271
3400	2.059854487
3401	2.059844041
3402	2.059824497
3403	2.059805334
3404	2.059802018
3405	2.059782557
3406	2.059763076
3407	2.059717032
3408	2.059639023
3409	2.059622449
3410	2.05958343
3411	2.059520574
3412	2.059489312
3413	2.059470041
3414	2.05941772
3415	2.059326063
3416	2.059271068
3417	2.059222229
3418	2.059197306
3419	2.059140611
3420	2.058908951
3421	2.058799156
3422	2.05877956
3423	2.058645973
3424	2.058535883
3425	2.058531063
3426	2.058529538
3427	2.058527773
3428	2.058486596
3429	2.058445529
3430	2.058433747
3431	2.058358326
3432	2.058352745
3433	2.058312999
3434	2.058294286
3435	2.058292528
3436	2.058276806
3437	2.058265697
3438	2.058244823
3439	2.058086534
3440	2.058080829
3441	2.058055872
3442	2.058051391
3443	2.057993929
3444	2.057951927
3445	2.057929464
3446	2.057913896
3447	2.05787979
3448	2.057779891
3449	2.057764295
3450	2.057759019
3451	2.057732652
3452	2.057686246
3453	2.057630381
3454	2.057530701
3455	2.057525089
3456	2.057419786
3457	2.057376723
3458	2.057339624
3459	2.05732237
3460	2.057138555
3461	2.057034103
3462	2.056906012
3463	2.05688146
3464	2.056849305
3465	2.056818035
3466	2.056767757
3467	2.056743046
3468	2.05669754
3469	2.056669243
3470	2.05662362
3471	2.056571617
3472	2.056544588
3473	2.056533914
3474	2.056491523
3475	2.056460437
3476	2.05644272
3477	2.05642169
3478	2.056403201
3479	2.056385107
3480	2.056337255
3481	2.056316994
3482	2.056294062
3483	2.056291075
3484	2.056208208
3485	2.056190041
3486	2.056137897
3487	2.056126377
3488	2.056023055
3489	2.056019073
3490	2.056009126
3491	2.055867894
3492	2.055812934
3493	2.055792743
3494	2.05571943
3495	2.055677651
3496	2.055667668
3497	2.055635514
3498	2.05556915
3499	2.05541534
3500	2.055376082
3501	2.055364095
3502	2.055358731
3503	2.055309648
3504	2.055292635
3505	2.055238567
3506	2.055209976
3507	2.055098391
3508	2.055095714
3509	2.054974853
3510	2.054887369
3511	2.054837847
3512	2.054798121
3513	2.054783519
3514	2.054782036
3515	2.05457072
3516	2.054557994
3517	2.054510129
3518	2.054446999
3519	2.054387472
3520	2.054369555
3521	2.05436634
3522	2.054330445
3523	2.054301079
3524	2.0542703
3525	2.054252666
3526	2.054201658
3527	2.054197164
3528	2.054140219
3529	2.054042412
3530	2.053996589
3531	2.053979507
3532	2.053970656
3533	2.053953148
3534	2.053834963
3535	2.053833509
3536	2.053761306
3537	2.053718787
3538	2.053571064
3539	2.053546235
3540	2.053525984
3541	2.053515205
3542	2.053500471
3543	2.053325999
3544	2.053294106
3545	2.053283404
3546	2.053266204
3547	2.05325797
3548	2.053219313
3549	2.053171509
3550	2.053079722
3551	2.053063005
3552	2.053023882
3553	2.053022233
3554	2.05300521
3555	2.052925212
3556	2.052909361
3557	2.052796092
3558	2.052777366
3559	2.052751801
3560	2.052721472
3561	2.052694277
3562	2.052633477
3563	2.052503551
3564	2.052484151
3565	2.05245357
3566	2.052448795
3567	2.052443184
3568	2.052428293
3569	2.052312051
3570	2.052305659
3571	2.05218931
3572	2.052173156
3573	2.052075965
3574	2.052059239
3575	2.051944409
3576	2.05192779
3577	2.05191154
3578	2.051785619
3579	2.051752951
3580	2.051611063
3581	2.051558715
3582	2.051472292
3583	2.051463607
3584	2.051446998
3585	2.051444346
3586	2.051390809
3587	2.051281117
3588	2.05127174
3589	2.051138671
3590	2.051122148
3591	2.050992915
3592	2.050975064
3593	2.050958609
3594	2.050816211
3595	2.050813309
3596	2.050808256
3597	2.050792337
3598	2.050731281
3599	2.050729106
3600	2.050686046
3601	2.050683157
3602	2.050619806
3603	2.050603562
3604	2.050450884
3605	2.050423675
3606	2.050403936
3607	2.050380979
3608	2.050364742
3609	2.050345685
3610	2.050305487
3611	2.050140453
3612	2.05011679
3613	2.049994667
3614	2.049978638
3615	2.049793514
3616	2.04977751
3617	2.049763331
3618	2.049747483
3619	2.049641633
3620	2.049625841
3621	2.049624285
3622	2.049608895
3623	2.049594099
3624	2.049530979
3625	2.049347435
3626	2.049331712
3627	2.049316117
3628	2.049272352
3629	2.049256807
3630	2.049201432
3631	2.049199145
3632	2.049183743
3633	2.049000066
3634	2.048954005
3635	2.04876514
3636	2.048681081
3637	2.048661693
3638	2.048657034
3639	2.048629112
3640	2.048421303
3641	2.048380562
3642	2.048365634
3643	2.048356666
3644	2.048341764
3645	2.048304097
3646	2.048275713
3647	2.048264054
3648	2.048254783
3649	2.048205614
3650	2.048199799
3651	2.047983955
3652	2.047923344
3653	2.047908123
3654	2.047892884
3655	2.047873205
3656	2.047866907
3657	2.047815289
3658	2.047693483
3659	2.047683997
3660	2.04764694
3661	2.047643932
3662	2.047627857
3663	2.047510726
3664	2.047505013
3665	2.047432794
3666	2.047422588
3667	2.047386084
3668	2.047237322
3669	2.047101115
3670	2.047040019
3671	2.04693931
3672	2.046936183
3673	2.046893333
3674	2.04678802
3675	2.046773331
3676	2.046764249
3677	2.046761261
3678	2.046722214
3679	2.046710743
3680	2.0465629
3681	2.046558366
3682	2.046543267
3683	2.046540495
3684	2.046529316
3685	2.046474486
3686	2.046403584
3687	2.046388689
3688	2.046281917
3689	2.046266342
3690	2.046251503
3691	2.046212054
3692	2.0461639
3693	2.046149229
3694	2.046104409
3695	2.046016436
3696	2.046013678
3697	2.046004616
3698	2.045895452
3699	2.045891032
3700	2.045783394
3701	2.045768129
3702	2.045765385
3703	2.045761578
3704	2.045750009
3705	2.04573982
3706	2.045702649
3707	2.045655341
3708	2.045556059
3709	2.045447657
3710	2.045433542
3711	2.045401887
3712	2.045363957
3713	2.045316423
3714	2.045302019
3715	2.045177508
3716	2.045124846
3717	2.045123481
3718	2.045039045
3719	2.044868414
3720	2.04475642
3721	2.044704622
3722	2.044689484
3723	2.044669945
3724	2.044584707
3725	2.044569484
3726	2.044568157
3727	2.044526496
3728	2.044513117
3729	2.044483645
3730	2.044421528
3731	2.044324872
3732	2.04432068
3733	2.044273871
3734	2.044239456
3735	2.044220963
3736	2.044206825
3737	2.04419275
3738	2.044058439
3739	2.044024297
3740	2.043957854
3741	2.043835201
3742	2.043832487
3743	2.04378629
3744	2.043717828
3745	2.043660423
3746	2.04365335
3747	2.043626667
3748	2.043612677
3749	2.043609973
3750	2.043584833
3751	2.043571392
3752	2.043545882
3753	2.043509278
3754	2.043506586
3755	2.043460417
3756	2.043377079
3757	2.043363291
3758	2.043349356
3759	2.043273517
3760	2.043270842
3761	2.04314223
3762	2.04312912
3763	2.043115345
3764	2.04290417
3765	2.042859522
3766	2.042664452
3767	2.042623774
3768	2.042620171
3769	2.042563107
3770	2.042556867
3771	2.042526793
3772	2.042425896
3773	2.042422524
3774	2.042421235
3775	2.042404501
3776	2.042391027
3777	2.042334024
3778	2.042298287
3779	2.042129978
3780	2.042090728
3781	2.042050779
3782	2.042048139
3783	2.041987809
3784	2.041932122
3785	2.041923728
3786	2.041898966
3787	2.041885463
3788	2.041835127
3789	2.041789851
3790	2.041776446
3791	2.041765815
3792	2.041720548
3793	2.041672929
3794	2.04166428
3795	2.041651283
3796	2.041583062
3797	2.041439476
3798	2.041308652
3799	2.041283582
3800	2.041280972
3801	2.041252061
3802	2.041247926
3803	2.041215105
3804	2.041175721
3805	2.041159294
3806	2.041129164
3807	2.041125346
3808	2.041113603
3809	2.041074395
3810	2.041061128
3811	2.041016724
3812	2.041006407
3813	2.040999368
3814	2.040996775
3815	2.040891383
3816	2.040879744
3817	2.040875277
3818	2.040872696
3819	2.040843963
3820	2.040834472
3821	2.040821484
3822	2.040732619
3823	2.040729982
3824	2.040668433
3825	2.040578592
3826	2.040576028
3827	2.040511977
3828	2.040500013
3829	2.040453479
3830	2.040445007
3831	2.040404631
3832	2.040402076
3833	2.040388664
3834	2.040386852
3835	2.040384694
3836	2.040213741
3837	2.040035486
3838	2.04003428
3839	2.040033034
3840	2.039987159
3841	2.03995493
3842	2.039939907
3843	2.039936412
3844	2.039929913
3845	2.039927391
3846	2.039877129
3847	2.039873685
3848	2.039782196
3849	2.039780118
3850	2.03975048
3851	2.039737737
3852	2.039703797
3853	2.039592499
3854	2.039580551
3855	2.039502384
3856	2.039459259
3857	2.039434026
3858	2.039260789
3859	2.039236942
3860	2.039212794
3861	2.039138516
3862	2.039032449
3863	2.039019678
3864	2.039018492
3865	2.038881228
3866	2.03887175
3867	2.038864651
3868	2.038852721
3869	2.038842425
3870	2.038798865
3871	2.038796352
3872	2.038770251
3873	2.038634119
3874	2.038598647
3875	2.038539856
3876	2.038527347
3877	2.038525872
3878	2.038316337
3879	2.038313864
3880	2.038226549
3881	2.038178107
3882	2.038175457
3883	2.038132394
3884	2.038119953
3885	2.038059081
3886	2.038002679
3887	2.037990261
3888	2.037978265
3889	2.037867785
3890	2.037865328
3891	2.037862878
3892	2.037860437
3893	2.037841048
3894	2.037713483
3895	2.03771105
3896	2.037668303
3897	2.037632685
3898	2.037622057
3899	2.037453878
3900	2.037440125
3901	2.037429449
3902	2.03740447
3903	2.037360685
3904	2.03728475
3905	2.037236882
3906	2.037224805
3907	2.037208077
3908	2.037171233
3909	2.037012386
3910	2.036905677
3911	2.036856877
3912	2.036855739
3913	2.03685431
3914	2.036841009
3915	2.036838601
3916	2.036813551
3917	2.036775316
3918	2.036738784
3919	2.036675251
3920	2.036659139
3921	2.036503577
3922	2.036489129
3923	2.036459975
3924	2.03633457
3925	2.036332389
3926	2.036217583
3927	2.036205933
3928	2.036080704
3929	2.036046075
3930	2.036028399
3931	2.03602147
3932	2.035945171
3933	2.035931721
3934	2.035922483
3935	2.035920104
3936	2.035797688
3937	2.035745753
3938	2.035742454
3939	2.035728964
3940	2.035554965
3941	2.035354342
3942	2.035340978
3943	2.035299901
3944	2.035287429
3945	2.035212441
3946	2.035208136
3947	2.035205713
3948	2.035190004
3949	2.035178642
3950	2.035161329
3951	2.035147979
3952	2.035145619
3953	2.035140664
3954	2.035135731
3955	2.035098028
3956	2.035078314
3957	2.035075969
3958	2.035063707
3959	2.035052131
3960	2.035049609
3961	2.035036651
3962	2.035033433
3963	2.034997449
3964	2.034985449
3965	2.034918229
3966	2.034915897
3967	2.034903338
3968	2.03483305
3969	2.034820557
3970	2.034818458
3971	2.034816541
3972	2.034763065
3973	2.034752286
3974	2.034738757
3975	2.034736525
3976	2.034725308
3977	2.034714707
3978	2.034685999
3979	2.034563918
3980	2.034527639
3981	2.034525333
3982	2.034522159
3983	2.034519862
3984	2.034515929
3985	2.034494223
3986	2.034470146
3987	2.034438041
3988	2.034434441
3989	2.034303321
3990	2.034254531
3991	2.034252234
3992	2.034236725
3993	2.034234439
3994	2.034213706
3995	2.034209489
3996	2.034097944
3997	2.034095673
3998	2.034093409
3999	2.034091235
4000	2.034072564
4001	2.0339896
4002	2.033954564
4003	2.033946229
4004	2.033943979
4005	2.033941737
4006	2.033916226
4007	2.033901905
4008	2.033830773
4009	2.033820365
4010	2.033818051
4011	2.03377511
4012	2.03372022
4013	2.033587227
4014	2.03358409
4015	2.033547461
4016	2.033533841
4017	2.033512567
4018	2.033510333
4019	2.033499327
4020	2.033498281
4021	2.033480405
4022	2.033416221
4023	2.033337895
4024	2.033208203
4025	2.033104227
4026	2.033075663
4027	2.033070893
4028	2.033069812
4029	2.033058768
4030	2.033018909
4031	2.033002225
4032	2.033000888
4033	2.032998675
4034	2.032986656
4035	2.032982644
4036	2.03298044
4037	2.032861619
4038	2.032795917
4039	2.032785622
4040	2.032773685
4041	2.032771489
4042	2.03276771
4043	2.032700858
4044	2.032688643
4045	2.032677859
4046	2.032653076
4047	2.03256837
4048	2.032465413
4049	2.032447412
4050	2.032306394
4051	2.032289918
4052	2.032250557
4053	2.032240177
4054	2.032232316
4055	2.032135056
4056	2.032118324
4057	2.032110696
4058	2.032100609
4059	2.032065556
4060	2.032064238
4061	2.032033715
4062	2.032021687
4063	2.032004075
4064	2.03199243
4065	2.031990617
4066	2.031985987
4067	2.03191313
4068	2.031902913
4069	2.031813658
4070	2.031812343
4071	2.031783154
4072	2.031749408
4073	2.031697345
4074	2.031686866
4075	2.031677138
4076	2.031651024
4077	2.031461283
4078	2.031450398
4079	2.031441206
4080	2.031439225
4081	2.031429525
4082	2.031398153
4083	2.031380021
4084	2.03137786
4085	2.031363506
4086	2.031353481
4087	2.031336486
4088	2.031278762
4089	2.031269143
4090	2.031222548
4091	2.031220392
4092	2.031208686
4093	2.031180387
4094	2.031142882
4095	2.031121568
4096	2.031082387
4097	2.03098979
4098	2.030987833
4099	2.030985876
4100	2.030975354
4101	2.030973224
4102	2.030961562
4103	2.030951697
4104	2.030940119
4105	2.030937996
4106	2.03093588
4107	2.030926085
4108	2.030910597
4109	2.030908488
4110	2.030891431
4111	2.03089015
4112	2.030756174
4113	2.030754073
4114	2.030737554
4115	2.030712455
4116	2.030702734
4117	2.030700638
4118	2.030675992
4119	2.030671484
4120	2.030655149
4121	2.030653025
4122	2.03065206
4123	2.030606809
4124	2.030593544
4125	2.030458493
4126	2.030455425
4127	2.030454259
4128	2.030452179
4129	2.030421427
4130	2.030388625
4131	2.030370572
4132	2.030268813
4133	2.030250874
4134	2.0302488
4135	2.030246733
4136	2.030176673
4137	2.030175558
4138	2.030150947
4139	2.030146694
4140	2.03013728
4141	2.030125894
4142	2.030123836
4143	2.030070695
4144	2.030059364
4145	2.030056074
4146	2.030042386
4147	2.030035756
4148	2.030024479
4149	2.030015015
4150	2.0298681
4151	2.029866054
4152	2.029864015
4153	2.029820799
4154	2.029777902
4155	2.029775869
4156	2.029763178
4157	2.029761152
4158	2.029759133
4159	2.029754811
4160	2.029745013
4161	2.029731106
4162	2.029721709
4163	2.029712342
4164	2.029711414
4165	2.02969762
4166	2.029650124
4167	2.029646885
4168	2.029608837
4169	2.029606776
4170	2.02960585
4171	2.029568562
4172	2.029559282
4173	2.029557279
4174	2.029548006
4175	2.029537161
4176	2.029535165
4177	2.029526798
4178	2.029407496
4179	2.029406582
4180	2.029395748
4181	2.029378067
4182	2.029367139
4183	2.029358311
4184	2.029356328
4185	2.029332354
4186	2.029305345
4187	2.029161503
4188	2.029152417
4189	2.029143655
4190	2.029116443
4191	2.029101757
4192	2.029092716
4193	2.029090743
4194	2.02907828
4195	2.029070344
4196	2.029059645
4197	2.029057687
4198	2.029048752
4199	2.029036046
4200	2.0290237
4201	2.029013145
4202	2.029011176
4203	2.028940777
4204	2.028930271
4205	2.028929367
4206	2.028928466
4207	2.028924467
4208	2.028922508
4209	2.028920487
4210	2.028919622
4211	2.028800293
4212	2.028779578
4213	2.028752721
4214	2.02874395
4215	2.02873589
4216	2.028656178
4217	2.028641308
4218	2.028632756
4219	2.02863081
4220	2.02861193
4221	2.028603268
4222	2.028600948
4223	2.028599014
4224	2.028586596
4225	2.028584797
4226	2.028569857
4227	2.028546536
4228	2.028531103
4229	2.028522528
4230	2.028520607
4231	2.028497518
4232	2.028493602
4233	2.028486617
4234	2.028484703
4235	2.028475665
4236	2.028470876
4237	2.028462692
4238	2.02845142
4239	2.028442991
4240	2.028433647
4241	2.028431742
4242	2.028429132
4243	2.0283771
4244	2.028327558
4245	2.02831915
4246	2.028317074
4247	2.028304148
4248	2.028243455
4249	2.028241559
4250	2.028162783
4251	2.028146017
4252	2.028134744
4253	2.028124479
4254	2.028116512
4255	2.028114623
4256	2.02811274
4257	2.028036862
4258	2.028026874
4259	2.028006701
4260	2.027992656
4261	2.027984392
4262	2.027935256
4263	2.027845215
4264	2.027843334
4265	2.027710306
4266	2.027691348
4267	2.027665776
4268	2.027662987
4269	2.027650277
4270	2.027582191
4271	2.027580315
4272	2.027561049
4273	2.027551178
4274	2.02754166
4275	2.027539788
4276	2.027525711
4277	2.027517713
4278	2.027503906
4279	2.027392718
4280	2.027388622
4281	2.027386756
4282	2.027385775
4283	2.027381982
4284	2.027367554
4285	2.027361213
4286	2.027351452
4287	2.027344169
4288	2.027336398
4289	2.027328601
4290	2.027326859
4291	2.027304497
4292	2.027290789
4293	2.027268545
4294	2.027267696
4295	2.027266635
4296	2.027252515
4297	2.027250643
4298	2.02724397
4299	2.027230413
4300	2.027223262
4301	2.027207931
4302	2.027193636
4303	2.027185882
4304	2.027114061
4305	2.027107292
4306	2.027105446
4307	2.02705579
4308	2.027054387
4309	2.027046415
4310	2.027025064
4311	2.027011311
4312	2.02701047
4313	2.026941809
4314	2.026931904
4315	2.026930072
4316	2.026870259
4317	2.026862344
4318	2.026860003
4319	2.026842221
4320	2.026834001
4321	2.026833165
4322	2.026832331
4323	2.02681894
4324	2.026808713
4325	2.026800846
4326	2.026787133
4327	2.02677933
4328	2.026777509
4329	2.026770268
4330	2.026725931
4331	2.026700998
4332	2.026688623
4333	2.026682105
4334	2.026675966
4335	2.026668146
4336	2.026666328
4337	2.026664516
4338	2.026531576
4339	2.026518081
4340	2.026516071
4341	2.026490991
4342	2.026442538
4343	2.026434876
4344	2.02640862
4345	2.026407361
4346	2.0263944
4347	2.026386569
4348	2.026378804
4349	2.026369317
4350	2.026362503
4351	2.026313378
4352	2.026305964
4353	2.026304159
4354	2.026292055
4355	2.026281981
4356	2.026274042
4357	2.026272217
4358	2.026264706
4359	2.026261878
4360	2.026123824
4361	2.026122026
4362	2.026089133
4363	2.026082216
4364	2.026079915
4365	2.026076939
4366	2.026016867
4367	2.026008999
4368	2.026001741
4369	2.025994156
4370	2.025986588
4371	2.025973929
4372	2.025971787
4373	2.025962926
4374	2.02593827
4375	2.025925376
4376	2.025923587
4377	2.025910988
4378	2.025909094
4379	2.025852395
4380	2.025844898
4381	2.025843121
4382	2.025833873
4383	2.025826714
4384	2.025792756
4385	2.025790489
4386	2.025780689
4387	2.025778917
4388	2.025766331
4389	2.025760582
4390	2.02575959
4391	2.025749236
4392	2.025747468
4393	2.025714142
4394	2.025682651
4395	2.025679961
4396	2.025678203
4397	2.025654164
4398	2.025652411
4399	2.025645073
4400	2.025631726
4401	2.025594283
4402	2.02558518
4403	2.025549625
4404	2.025541145
4405	2.025528923
4406	2.02551951
4407	2.025470909
4408	2.025469161
4409	2.025459781
4410	2.025452535
4411	2.025394352
4412	2.02535196
4413	2.025234996
4414	2.025177893
4415	2.025155923
4416	2.025153532
4417	2.025151743
4418	2.025142714
4419	2.025133763
4420	2.025131346
4421	2.025083648
4422	2.025079459
4423	2.025032327
4424	2.025022893
4425	2.025010572
4426	2.024969798
4427	2.024961206
4428	2.024890074
4429	2.0248522
4430	2.024845178
4431	2.024838609
4432	2.024832367
4433	2.024762052
4434	2.02475666
4435	2.024753521
4436	2.024751768
4437	2.024750928
4438	2.024623007
4439	2.02460955
4440	2.024596249
4441	2.024584557
4442	2.02458281
4443	2.02457793
4444	2.024529975
4445	2.024523501
4446	2.024521428
4447	2.024478379
4448	2.024475898
4449	2.024454404
4450	2.024453599
4451	2.024444985
4452	2.024366016
4453	2.024356284
4454	2.024338389
4455	2.024318091
4456	2.024287649
4457	2.024282377
4458	2.024277415
4459	2.024272858
4460	2.024266024
4461	2.024257534
4462	2.024234243
4463	2.024223339
4464	2.02404988
4465	2.024037125
4466	2.024031036
4467	2.024010811
4468	2.024005893
4469	2.023895614
4470	2.023884396
4471	2.023880792
4472	2.023877454
4473	2.02386828
4474	2.023861262
4475	2.023859527
4476	2.02381929
4477	2.023816818
4478	2.023753708
4479	2.023752904
4480	2.023746021
4481	2.0237444
4482	2.023737687
4483	2.02363359
4484	2.023630574
4485	2.023580594
4486	2.023573776
4487	2.023565415
4488	2.02344344
4489	2.023436825
4490	2.023432032
4491	2.023409192
4492	2.023399917
4493	2.023398192
4494	2.023396473
4495	2.023387541
4496	2.023324921
4497	2.023318113
4498	2.02331309
4499	2.023174521
4500	2.02317192
4501	2.023163048
4502	2.023063147
4503	2.023056372
4504	2.022931196
4505	2.022924986
4506	2.022918261
4507	2.022915495
4508	2.022817157
4509	2.022810925
4510	2.022804224
4511	2.022802514
4512	2.022793747
4513	2.022664535
4514	2.022551137
4515	2.022530993
4516	2.022523565
4517	2.022425028
4518	2.022414431
4519	2.022408062
4520	2.022401409
4521	2.02239482
4522	2.022390058
4523	2.022368612
4524	2.02236023
4525	2.02235778
4526	2.022349427
4527	2.022308526
4528	2.02230369
4529	2.02229749
4530	2.022296397
4531	2.022167646
4532	2.022152979
4533	2.022133516
4534	2.022127455
4535	2.022122742
4536	2.022121036
4537	2.022084341
4538	2.022077837
4539	2.021944523
4540	2.021878966
4541	2.021872483
4542	2.02173827
4543	2.021694517
4544	2.021688052
4545	2.021681188
4546	2.021679762
4547	2.021671522
4548	2.021660883
4549	2.021654492
4550	2.021651213
4551	2.021649516
4552	2.021643394
4553	2.021637031
4554	2.021634616
4555	2.021628357
4556	2.021622123
4557	2.021579377
4558	2.021576082
4559	2.021568263
4560	2.02156533
4561	2.021559006
4562	2.021539435
4563	2.021522395
4564	2.021435903
4565	2.021433542
4566	2.021429688
4567	2.021295216
4568	2.021291844
4569	2.021289504
4570	2.021283472
4571	2.021265979
4572	2.021263733
4573	2.021247307
4574	2.021216042
4575	2.021209794
4576	2.021203987
4577	2.021197962
4578	2.021193471
4579	2.021186912
4580	2.021178266
4581	2.021166928
4582	2.021165309
4583	2.021116389
4584	2.021113937
4585	2.021111932
4586	2.021106736
4587	2.021100578
4588	2.021099008
4589	2.021093104
4590	2.021087107
4591	2.021082281
4592	2.021078892
4593	2.021004093
4594	2.020878763
4595	2.020856775
4596	2.020743613
4597	2.020742156
4598	2.020736108
4599	2.020693794
4600	2.020691027
4601	2.020684949
4602	2.020586836
4603	2.020385277
4604	2.020336228
4605	2.020330157
4606	2.020281601
4607	2.020279508
4608	2.020273497
4609	2.020240194
4610	2.020239472
4611	2.020225018
4612	2.020196536
4613	2.020194255
4614	2.020188489
4615	2.020180592
4616	2.020174009
4617	2.020135918
4618	2.020114141
4619	2.020108436
4620	2.020103854
4621	2.020009418
4622	2.019942457
4623	2.019861158
4624	2.019849048
4625	2.01984663
4626	2.019842217
4627	2.019824668
4628	2.019819175
4629	2.019815557
4630	2.019809618
4631	2.019776976
4632	2.019772099
4633	2.019729672
4634	2.019679728
4635	2.019674495
4636	2.019672222
4637	2.019666322
4638	2.019647415
4639	2.019644392
4640	2.019640722
4641	2.019608278
4642	2.019537038
4643	2.019502214
4644	2.019497533
4645	2.019491887
4646	2.019486044
4647	2.019480222
4648	2.019400638
4649	2.019394838
4650	2.019389312
4651	2.019383542
4652	2.019379583
4653	2.019357204
4654	2.01935511
4655	2.019346882
4656	2.019327949
4657	2.019296035
4658	2.019291976
4659	2.019288048
4660	2.01926133
4661	2.019243155
4662	2.019241257
4663	2.019202254
4664	2.019130814
4665	2.019070835
4666	2.019064587
4667	2.019062462
4668	2.019056659
4669	2.018996934
4670	2.018993547
4671	2.018965038
4672	2.018959633
4673	2.018897328
4674	2.018893961
4675	2.018893051
4676	2.018888005
4677	2.018859208
4678	2.01883814
4679	2.018832467
4680	2.018830026
4681	2.018691204
4682	2.018686673
4683	2.018626953
4684	2.018601741
4685	2.018557781
4686	2.018522031
4687	2.018514577
4688	2.018479273
4689	2.018476208
4690	2.018470819
4691	2.018433998
4692	2.018427903
4693	2.018424857
4694	2.018314722
4695	2.018249238
4696	2.01821025
4697	2.018206756
4698	2.018206109
4699	2.018205442
4700	2.018199687
4701	2.018194136
4702	2.018174687
4703	2.018172949
4704	2.018155648
4705	2.018117912
4706	2.018116009
4707	2.018078775
4708	2.017959122
4709	2.017925974
4710	2.017924062
4711	2.017921856
4712	2.017919669
4713	2.017810067
4714	2.017786935
4715	2.017687989
4716	2.017666642
4717	2.017640149
4718	2.017629519
4719	2.017618862
4720	2.01741616
4721	2.017412612
4722	2.017389608
4723	2.01738411
4724	2.017329915
4725	2.017298398
4726	2.017296559
4727	2.017293659
4728	2.017288174
4729	2.017282917
4730	2.017272387
4731	2.017271442
4732	2.017266217
4733	2.017263857
4734	2.017257205
4735	2.017248591
4736	2.017243275
4737	2.017241251
4738	2.017078164
4739	2.017067945
4740	2.016915567
4741	2.016870128
4742	2.016787297
4743	2.016720356
4744	2.016674914
4745	2.016637621
4746	2.01661927
4747	2.016591732
4748	2.016585655
4749	2.016578342
4750	2.016573009
4751	2.016567695
4752	2.016560462
4753	2.016466813
4754	2.016370147
4755	2.016364864
4756	2.016324442
4757	2.016321545
4758	2.016316996
4759	2.016286889
4760	2.016163302
4761	2.016110591
4762	2.016106894
4763	2.016093554
4764	2.016088903
4765	2.016083153
4766	2.016081155
4767	2.01607623
4768	2.01607419
4769	2.016068468
4770	2.01594168
4771	2.015939158
4772	2.015915661
